TrialNum,TrialTime,Phase,OnOff,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW,CleanLinearVelocity,CleanAngularVelocity,FFX,FFY,FFZ,FFV,GazeX,GazeY,GazeZ,GazeX0,GazeY0,GazeZ0,HitX,HitY,HitZ,ConvergeDist,LeftPupilDiam,RightPupilDiam,LeftOpen,RightOpen
0,4.907547,0,0,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,0.00010000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
0,5.029354,0,0,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,0.00010000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
0,5.052669,0,0,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,0.00010000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
0,5.061873,0,0,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,0.00010000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
0,5.074441,0,0,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,0.00010000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
0,5.087181,0,0,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,0.00010000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
0,5.100261,0,0,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,0.00010000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
0,5.116138,0,0,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,0.00010000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
0,5.134649,0,0,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,0.00010000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
0,5.149755,0,0,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,0.00010000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
0,5.165833,0,0,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,0.00010000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
0,5.181306,0,0,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,0.00010000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
0,5.196617,0,0,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,0.00010000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.226173,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.254034,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.279146,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.295062,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.315676,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.328916,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.360928,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.386442,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.394936,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.414694,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.438106,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.480086,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.490283,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.510618,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.535202,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.551227,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.56913,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.586274,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.603401,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.620333,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.638095,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.653836,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.671588,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.688869,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.707131,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.723766,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.741184,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
1,5.758076,1,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0,0,0.00000000,-0.99990000,0.50000000,0,0,0,0,0,1,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0
